Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
293938,B00020HHM2,A16V6Y0BWZAGNI,"Lyn ""LA""",3,3,5,1213660800,Great quality. Heathful product.,"A refreshing cold beverage and a soothing, perfect, hot cup of tea. Offers healthful benefits."
293939,B00020HHM2,A2L19XLK1JQS3I,"Elizabeth Bennett ""Lizzy""",3,3,5,1181692800,Great TEA!,I have purchased this brand of tea before and knew the quality was great but glad to have gotten a great price also!!  Delivery was prompt and service was great!
293940,B00020HHM2,A17AQQD8K5WB63,sss147,5,6,5,1318464000,delicious,"This tea is great.  I cook it in gallon batches and sweeten it with agave nectar and keep it in the fridge.  I guess it ""worked"" because my daughter was born after just 4 hours of labor and 20 minutes of pushing.  I'm still drinking it since I had just ordered another 3-pack of boxes of it the day before our baby was born.  My husband loves the tea too and he doesn't even have a uterus."
293941,B00020HHM2,A18NJ23KZ9LBOV,"rubysparrow ""rubysparrow""",5,6,5,1308268800,nice flavor,"I have a friend who is a dandelion warrior.  Everytime she see's one, she pounces and that plant is history.  As a little joke, I ordered and sent her the tea.  To my surprise, she reported that she actually liked it, mentioning it had a rather nice smooth flavor.  Although that has not stopped her from still being a dandelion ninja, I give it 5 start just knowing that if she liked it - it HAS to be good!"
293942,B00020HHM2,A249W93JNSUZ9Q,"Annette Irizarry ""Aries""",5,6,5,1301443200,Sugar Buster,"We use it at night to lower diabetes sugar and it works.  My husband has been able first to reduce the medications and now has been off for 2 months.  Of course this is together with exercise, weight reduction and proper nutrition."
293943,B00020HHM2,AS2MDN0ELTFN,P. Flail,2,2,4,1333670400,Good night sleep,"I purchased these tea bags in hope for a good night sleep. The first night I drank it, I slept great.  I have continued to drink this every night and I still sleep well but I find myself waking up in the middle of the night once in a while.  I do find myself urinating more often so maybe it is cleaning me out.  No bad side effects, tastes good alone, no sugar or honey needed.  I recommended this to my family and co workers and they all love it.  I discovered this from Dr. Oz.  Hoping to continue to sleep well."
293944,B00020HHM2,A2SLUYU6MAY7BE,"K. Tennessee ""k. Tennessee""",2,2,5,1318032000,soothing,"Maybe this is a placebo effect however, since I have been drinking this tea, sometimes in the morning and some times at night, I have felt more calm and my mood is somewhat lifted. The taste is fine- I sometimes add a little honey but it is fine as is. I will continue to use this tea. I do think it helps with your mood."
293945,B00020HHM2,A32R0HBCV9FCJM,nyc_girl2011,2,2,5,1316563200,GREAT TEA!!!,Love the aroma and the taste. Orange honey goes great with it. I drink it daily. Seems to work great when I get any stomach issues... would highly recommend this product.
293946,B00020HHM2,A21ESVL96WF620,"Dylan Fahey ""Truth Hurts""",2,2,5,1314316800,"Works, economical alternative to other 'diet' teas","This stuff works. As reported by real doctors, do not use this all the time, only when needed.  Listen to what your body is telling you."
293947,B00020HHM2,A2E9D2KIA5CPV7,pat kamadulski,2,2,5,1311897600,Alvita Senna Tea Bags,"I love this tea and drink it all the time. The taste is very nice and I do not even have to sweeten it or use lemon, as it has an almost sweet taste all it's own. I take alot of medicine and have much trouble with my bowels. When I drink 2 cups of your Senna tea I am opened up within 2 hours.<br />Thank you very much, I would not use that much laxative.<br /><br />Pat Kamadulski"
293948,B00020HHM2,A1B8BDVIFLX7NQ,Lovemykindle,2,2,5,1307491200,helped increase my milk supply,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save."
293949,B00020HHM2,A5CR6GP49HVEE,Stephanie,2,2,2,1295740800,"Good at first, but quickly became overbearing for me","I bought this tea at my health food store because I thought it looked interesting. The name and the description really pulled me in, as well as the picture on the box. At first I was confused as to what the taste reminded me of, but then I realized it reminded me of pink Necco mints. I don't drink sugar in tea, but I think if I did and I had put some in this tea it would've made it overbearing. However, after drinking this tea once every day for a week or so, I'm finding it to be almost like a chore. I love the health benefits and this tea has actually helped me feel pretty good after drinking a cup, but the taste is becoming a bit overbearing. As I mentioned early in my review, the taste is reminiscent of pink Necco mints (minus the mint part, of course) but it can be hard for me to get through a cup of it because after awhile that Necco taste begins to remind me more and more of chalk. Yes, it definitely has a chalky flavor. I will still continue to drink this tea until the box is gone but I don't think I'll be buying any more of it unless it has some sort of miraculous effect on me later on down the box. Still, it was worth a try because it was nice at first."
293950,B00020HHM2,A3B3F8S3RWQ4XI,Jacklyn Faris,4,5,4,1211328000,Shipping Charges,"The product was fine, but the cost of shipping was more than the cost<br />of the tea.  Won't make that mistake again."
293951,B00020HHM2,A3KWRPM3DWXNXW,P. Martin,6,8,5,1320192000,Light flavored tea,"I got this tea because it is supposed to help with PMS and supposedly helps ""prepare"" the uterus for conception. I figured it can't hurt, so why not? I think this tea is very light flavored. I usually put some honey in it and it goes down great.<br /><br />As for the rest, I've only been using it (3 times a day) for the past 7 days and haven't gone a full cycle yet, so I don't know if it really does work for PMS yet or not."
293952,B00020HHM2,A3PJSAXKHJLS1E,"C. Evans ""CJ Evans""",1,1,5,1350518400,"A great product, you must try!","I study plants and I am into alternative healing.  I learned about Mullein a number of years ago and found that it's very useful for sinus, cold and flu issues.  Often times I have treated many of my friends with it to help them get back to feeling well.  This particular brand is high quality and good medicine.  I highly recommend buying this tea as we all need to get away from Western medicine as much as we can when other opportunities are out there.  The idea is to stay in balance and not get extremely sick by using products like this early on when symptoms first start developing.  I think you will find this product very useful and effective.<br /><br />*  Please note: Do not mix to many herbs and or prescriptions medicines as they can counteract and amplify the strength or effect of the meds or herbs."
293953,B00020HHM2,AE5JM17YHV4KB,molly,1,1,5,1347235200,Great stuff,I love this stuff. It has really helped me with a lot of things. I absolutely swear by it. I probably drink this tea at least once a week. Sometimes several times a day if I feel the need.
293954,B00020HHM2,A2E3TRWY14IQBL,Pen Name,1,1,5,1346457600,amazing!....,I purchased this item a month ago and i drink a cup morning and night. I love it! I drink it with clover honey...
293955,B00020HHM2,A2YVWIU1B8HJ8,AngelE,1,1,5,1344643200,Great herbal tea for cramps,"My mother-in-law recommended this tea to me to help me naturally alleviate my menstrual cramps. I have to warn that the tea doesn't ""kick in"" for a couple of cycles, so don't drink this expecting a magic cure-all within the first cup. I used to be very dependent on Advil, Tylenol, etc. so this tea was a lifesaver.<br /><br />It's a very mild tea and you don't need a lot of sugar or honey in it. I recommend it."
293956,B00020HHM2,A34E1744VPQCNU,Dbp323,1,1,5,1337299200,Dbp323,"Recommend it to all.  Lovely natural sweet delicate flavor and add some raw honey is a great cold kicker.  I loved it during a URI, upper respiratory infection and it was fabulous.  Soothed my sore throat and helped ease the coughing.  I now brew it for cold tea as well.  Very refresshing."
293957,B00020HHM2,A20MMCAHGALRAX,Shari Blake,1,1,5,1336694400,Great quality Raspberry Leaf,"I trust Alvita's brand because all of the teas I have tried from them are pure and excellent quality. The Raspberry leaf is no exception. The taste is mild and it works like a charm to ease menstrual cramps. A must have during your moon cycle. Good value for the price.<br /><br />Also check out <a href=""http://www.amazon.com/gp/product/B0009F3QLQ"">Yogi Woman's Moon Cycle, Herbal Tea Supplement, 16-Count Tea Bags (Pack of 6)</a>"
293958,B00020HHM2,A70T8C7VM2ZUW,Mommy77,1,1,5,1333497600,This is great quality tea,"I drank this tea after my first trimester of pregnancy for its numerous health benefits.  It is pure red raspberry leaves and great organic package.  They are  not individually packaged, they come in a foil lined paper lije package and there are no strings or tags, just steep add agave or honey to sweeten...it is a little bitter but not bad and drink!"
293959,B00020HHM2,A1YTTNTFNTKGM7,A. Aldrich,1,1,5,1329696000,Good Things Come in Stinky Packages,"I have very bad insomnia and panic attacks, and this tea calms me down and helps me to sleep. Research suggests that Valerian works on the brains in similar ways to benzodiazepines, and was used in the past as a muscle relaxant and for DTs. This tea has an obvious effect, though it takes about half an hour to kick in. I smells like crap, but if you mix it with mint tea, it isn't as noticeable. I don't see any problem with the flavor, it does not taste like it smells."
293960,B00020HHM2,ANYKJWXT2W0IA,iggles1967,1,1,5,1329523200,Fenugreek Seed Tea,"I bought this product because I read on a couple other sites that it can help with head and chest congestion. I also read it is safe to use while breastfeeding. So I tried it. If I drink it on an empty stomache it does seem to help with my cronic nasal congestion due to allergies. I saw no difference with chest congestion. I only drank the recommended 2 to 3 cups a day. Maybe I would see longer or more results at higher doses. I have noticed that I do smell alot like maple syrup even 4 days after not drinking the tea. I do mix it with Honey, if not it tastes awful to me. I never noticed a maple syrup smell on my 3 year old breastfeeding son like another site mentioned might happen. He does only nurse a few times a day now tho. Overall I like the product and will continue to use it when I am feeling congested. I even recommended it to somebody I know."
293961,B00020HHM2,A1OYAKYIVT3179,"Tereasa M. Cagley ""MedicGreenCat""",1,1,5,1328745600,I'm a believer,"I ordered this product because of the Dr Oz show for anti-aging, a nice by product is I swear my knee pain has improved since I started drinking a cup a day, oh yeah and it taste good."
293962,B00020HHM2,A3K6KB64LAKMUU,Mr. S,1,1,5,1327795200,great product for insomnia,"This is a great product to help with insomnia.  Really great.  Some do not like the smell or taste, but I actually love it.  Maybe it is an acquired test.  A+++ for this product, it is excellent."
293963,B00020HHM2,A1BVE2ZIBKJ7YI,"roaeja ""Hey you!""",1,1,5,1326758400,fyi,"""They found that two of the licorice compounds, licoricidin and licorisoflavan A, were the most effective antibacterial substances. These substances killed two of the major bacteria responsible for dental cavities and two of the bacteria that promote gum disease. One of the compounds -- licoricidin -- also killed a third gum disease bacterium. The researchers say that these substances could treat or even prevent oral infections.""<br /><br />file:///Users/roaeja/Desktop/Health/Dried%20licorice%20root%20fights%20the%20bacteria%20that%20cause%20tooth%20decay%20and%20gum%20disease,%20study%20finds.webarchive"
